"Time [s]","pi1.feedback1.u1","pi1.feedback1.u2","position [rad]"
0.666,3.1415,3.14141
0.668,3.1415,3.14141
0.67,3.1415,3.14141
0.672,3.1415,3.14141
0.674,3.1415,3.14141
0.676,3.1415,3.14141
0.678,3.1415,3.14141
0.68,3.1415,3.14141
0.682,3.1415,3.14141
0.684,3.1415,3.14141
0.686,3.1415,3.14141
0.688,3.1415,3.14141
0.69,3.1415,3.14141
0.692,3.1415,3.14141
0.694,3.1415,3.14141
0.696,3.1415,3.14141
0.698,3.1415,3.14141
0.7,3.1415,3.14141
0.702,3.1415,3.14141
0.704,3.1415,3.14141
0.706,3.1415,3.14141
0.708,3.1415,3.14141
0.71,3.1415,3.14141
0.712,3.1415,3.14141
0.714,3.1415,3.14141
0.716,3.1415,3.14141
0.718,3.1415,3.14141
0.72,3.1415,3.14141
0.722,3.1415,3.14141
0.724,3.1415,3.14141
0.726,3.1415,3.14141
0.728,3.1415,3.14141
0.73,3.1415,3.14141
0.732,3.1415,3.14141
0.734,3.1415,3.14141
0.736,3.1415,3.14141
0.738,3.1415,3.14141
0.74,3.1415,3.14141
0.742,3.1415,3.14141
0.744,3.1415,3.14141
0.746,3.1415,3.14141
0.748,3.1415,3.14141
0.75,3.1415,3.14141
0.752,3.1415,3.14141
0.754,3.1415,3.14141
0.756,3.1415,3.14141
0.758,3.1415,3.14141
0.76,3.1415,3.14141
0.762,3.1415,3.14141
0.764,3.1415,3.14141
0.766,3.1415,3.14141
0.768,3.1415,3.14141
0.77,3.1415,3.14141
0.772,3.1415,3.14141
0.774,3.1415,3.14141
0.776,3.1415,3.14141
0.778,3.1415,3.14141
0.78,3.1415,3.14141
0.782,3.1415,3.14141
0.784,3.1415,3.14141
0.786,3.1415,3.14141
0.788,3.1415,3.14141
0.79,3.1415,3.14141
0.792,3.1415,3.14141
0.794,3.1415,3.14141
0.796,3.1415,3.14141
0.798,3.1415,3.14141
0.8,3.1415,3.14141
0.802,3.1415,3.14141
0.804,3.1415,3.14141
0.806,3.1415,3.14141
0.808,3.1415,3.14141
0.81,3.1415,3.14141
0.812,3.1415,3.14141
0.814,3.1415,3.14141
0.816,3.1415,3.14141
0.818,3.1415,3.14141
0.82,3.1415,3.14141
0.822,3.1415,3.14141
0.824,3.1415,3.14141
0.826,3.1415,3.14141
0.828,3.1415,3.14141
0.83,3.1415,3.14141
0.832,3.1415,3.14141
0.834,3.1415,3.14141
0.836,3.1415,3.14141
0.838,3.1415,3.14141
0.84,3.1415,3.14141
0.842,3.1415,3.14141
0.844,3.1415,3.14141
0.846,3.1415,3.14141
0.848,3.1415,3.14141
0.85,3.1415,3.14141
0.852,3.1415,3.14141
0.854,3.1415,3.14141
0.856,3.1415,3.14141
0.858,3.1415,3.14141
0.86,3.1415,3.14141
0.862,3.1415,3.14141
0.864,3.1415,3.14141
0.866,3.1415,3.14141
0.868,3.1415,3.14141
0.87,3.1415,3.14141
0.872,3.1415,3.14141
0.874,3.1415,3.14141
0.876,3.1415,3.14141
0.878,3.1415,3.14141
0.88,3.1415,3.14141
0.882,3.1415,3.14141
0.884,3.1415,3.14141
0.886,3.1415,3.14141
0.888,3.1415,3.14141
0.89,3.1415,3.14141
0.892,3.1415,3.14141
0.894,3.1415,3.14141
0.896,3.1415,3.14141
0.898,3.1415,3.14141
0.9,3.1415,3.14141
0.902,3.1415,3.14141
0.904,3.1415,3.14141
0.906,3.1415,3.14141
0.908,3.1415,3.14141
0.91,3.1415,3.14141
0.912,3.1415,3.14141
0.914,3.1415,3.14141
0.916,3.1415,3.14141
0.918,3.1415,3.14141
0.92,3.1415,3.14141
0.922,3.1415,3.14141
0.924,3.1415,3.14141
0.926,3.1415,3.14141
0.928,3.1415,3.14141
0.93,3.1415,3.14141
0.932,3.1415,3.14141
0.934,3.1415,3.14141
0.936,3.1415,3.14141
0.938,3.1415,3.14141
0.94,3.1415,3.14141
0.942,3.1415,3.14141
0.944,3.1415,3.14141
0.946,3.1415,3.14141
0.948,3.1415,3.14141
0.95,3.1415,3.14141
0.952,3.1415,3.14141
0.954,3.1415,3.14141
0.956,3.1415,3.14141
0.958,3.1415,3.14141
0.96,3.1415,3.14141
0.962,3.1415,3.14141
0.964,3.1415,3.14141
0.966,3.1415,3.14141
0.968,3.1415,3.14141
0.97,3.1415,3.14141
0.972,3.1415,3.14141
0.974,3.1415,3.14141
0.976,3.1415,3.14141
0.978,3.1415,3.14141
0.98,3.1415,3.14141
0.982,3.1415,3.14141
0.984,3.1415,3.14141
0.986,3.1415,3.14141
0.988,3.1415,3.14141
0.99,3.1415,3.14141
0.992,3.1415,3.14141
0.994,3.1415,3.14141
0.996,3.1415,3.14141
0.998,3.1415,3.14141
1,3.1415,3.14141
1,3.1415,3.14141
